SpecId	Label	ScanNr	ExpMass	Mass	MS8_feature_5	missedCleavages	MS8_feature_7	MS8_feature_13	MS8_feature_20	MS8_feature_21	MS8_feature_22	MS8_feature_24	MS8_feature_29	MS8_feature_30	MS8_feature_32	MS8_feature_33	MS8_feature_34	MS8_feature_35	MS8_feature_37	MS8_feature_38	MS8_feature_39	MS8_feature_40	MS8_feature_41	MS8_feature_42	MS8_feature_43	MS8_feature_44	MS8_feature_45	MS8_feature_47	MS8_feature_52	MS8_feature_53	MS8_feature_55	MS8_feature_56	MS8_feature_57	MS8_feature_58	MS8_feature_60	MS8_feature_61	MS8_feature_62	MS8_feature_63	MS8_feature_64	MS8_feature_65	MS8_feature_66	MS8_feature_67	MS8_feature_68	MS8_feature_70	MS8_feature_75	MS8_feature_76	MS8_feature_78	MS8_feature_79	MS8_feature_80	MS8_feature_81	MS8_feature_83	MS8_feature_84	MS8_feature_85	MS8_feature_86	MS8_feature_87	MS8_feature_88	MS8_feature_89	MS8_feature_90	MS8_feature_91	MS8_feature_93	MS8_feature_98	MS8_feature_99	MS8_feature_101	MS8_feature_102	MS8_feature_103	MS8_feature_104	MS8_feature_106	MS8_feature_107	MS8_feature_108	MS8_feature_109	MS8_feature_110	MS8_feature_111	MS8_feature_116	MS8_feature_118	MS8_feature_119	MS8_feature_124	MS8_feature_126	MS8_feature_127	MS8_feature_132	MS8_feature_134	MS8_feature_135	MS8_feature_140	MS8_feature_142	MS8_feature_143	MS8_feature_144	MS8_feature_146	MS8_feature_147	MS8_feature_148	MS8_feature_149	MS8_feature_150	MS8_feature_151	MS8_feature_152	MS8_feature_153	MS8_feature_154	MS8_feature_155	MS8_feature_156	MS8_feature_157	MS8_feature_158	Peptide	Proteins	ModifiedPeptide	PCM	PeptideGroup
347261	1	51412	1784.86798987	1784.86798987	17	0	6.4331684259823	0.850760985107421	1.05882352941176	1.05882352941176	15.2352941176471	36	6.52692811610664	0.633789518074841	0.764705882352941	0.0294117647058824	0.423202626845416	0.0294117647058824	-1.01445586702846	0.0212418296757866	0.722222208976746	0.0186408681786718	0.0134628489932447	0.457736865770319	0.529411764705882	0.705882352941177	13.6470588235294	21	6.21688654311253	0.701604317064448	0.411764705882353	0.0252100842840531	0.649859933292165	0.0336134468807894	-1.04418605738576	0.0196078437216142	0.777777791023254	0.0176875039672503	0.0137569478034095	0.545692255898765	0.529411764705882	0.705882352941177	13.6470588235294	21	6.21688654311253	0.701604317064448	0.411764705882353	0.0252100842840531	0.649859933292165	0.0336134468807894	-1.04418605738576	0.0196078437216142	0.777777791023254	0.0176875039672503	0.0137569478034095	0.545692255898765	0.941176470588235	1.17647058823529	13.6470588235294	36	6.44594702825652	0.728129732901323	0.764705882352941	0.0261437910444596	0.379084979786592	0.0326797401203829	-0.841551967518487	0.0212418296757866	0.8125	0.0190360715902304	0.0154668077681659	0.591605407982325	0.529411764705882	0.764705882352941	2.06559205055237	0.411764705882353	0.411764705882353	3.17143416404724	0.411764705882353	0.411764705882353	3.17143416404724	0.529411764705882	0.764705882352941	2.43107199668884	2	39.7843017578125	34.567211151123	20.5236911773682	20.5236911773682	0	0	0	0	0	0	0	0	0.850760985107421	1596442	_.dummy._	2644025	264402502	2135414
398030	1	54027	1647.938198815	1647.938198815	16	0	4.92411637822257	1.67566001782227	0.4375	1.25	13.25	27	5.2511670230422	0.457979185938969	0.3125	0.0162037033587694	0.490740746259689	0.0462962947785854	-1.48002478975742	0.0115740736946464	0.714285731315613	0.00742095887344576	0.00530068484867178	0.327127997755746	0.1875	0.6875	12.0625	14	4.72446896735809	0.65454333351069	0.125	0.0133928572759032	0.861607134342194	0.0491071417927742	-1.82253409159624	0.00892857182770967	0.666666686534882	0.0087662054466026	0.00584413716759873	0.436362235345068	0.1875	1	12.0625	19	4.72446896735809	0.642169589357565	0.125	0.00986842066049576	0.634868443012238	0.0526315793395042	-1.82253409159624	0.00657894741743803	0.666666686534882	0.00633719964315827	0.00422479996146119	0.428113072330474	0.3125	1.375	12.0625	27	4.83972289748691	0.652211299174405	0.1875	0.0115740736946464	0.446759253740311	0.0509259253740311	-1.70926180179504	0.00694444449618459	0.600000023841858	0.00754874164112561	0.0045292451669011	0.391326795054572	0.125	0.3125	4.59761142730713	0.125	0.125	5.18910884857178	0.125	0.125	5.18910884857178	0.125	0.25	4.59761142730713	2	16.1077003479004	11.3777055740356	8.16490650177002	7.61735248565674	0	0	0	0	0	0	0	0	-1.67566001782227	1609573	_.dummy._	2305124	230512402	1884118
28890	1	36503	1800.97339837	1800.97339837	15	2	5.17293871284551	0.732460795410155	0.533333333333333	0.666666666666667	20.5333333333333	18	5.7334538224303	0.372409880735219	0.266666666666667	0.0296296298503876	1.14074071248372	0.0370370388031006	-1.46017745873974	0.0148148149251938	0.5	0.0110343669188115	0.00551718345940576	0.18620494036761	0.266666666666667	0.2	18.8666666666667	7	5.30622418694109	0.466821040368068	0.266666666666667	0.0380952397982279	2.69523798624674	0.0285714288552602	-1.67485606736013	0.0380952397982279	1	0.0177836594756798	0.0177836594756798	0.466821040368068	0.266666666666667	0.333333333333333	18.8666666666667	9	5.30622418694109	0.466706676687612	0.266666666666667	0.0296296298503876	2.0962963104248	0.0370370388031006	-1.67485606736013	0.0296296298503876	1	0.0138283460789585	0.0138283460789585	0.466706676687612	0.533333333333333	0.666666666666667	18.8666666666667	18	5.64056171067502	0.303590948547275	0.266666666666667	0.0296296298503876	1.0481481552124	0.0370370388031006	-1.35103575375982	0.0148148149251938	0.5	0.00899528743138383	0.00449764371569191	0.151795474273638	0.266666666666667	0.466666666666667	1.44703733921051	0.2	0.266666666666667	1.19990503787994	0.2	0.266666666666667	1.19990503787994	0.266666666666667	0.466666666666667	1.44703733921051	4	18.6298313140869	18.6298313140869	11.3577642440796	10.7062864303589	0	0	0	0	0	0	0	0	0.732460795410155	1442755	_.dummy._	2684121	268412104	2164699
179797	-1	20819	2276.085544475	2276.085544475	18	2	5.86811062948482	0.2383520378418	0.444444444444444	2.05555555555556	14.6111111111111	45	5.8269138572237	0.502112480882546	0.222222222222222	0.00987654344903098	0.324691348605686	0.0456790129343669	-1.58580413542745	0.00493827172451549	0.5	0.0049591357337372	0.0024795678668686	0.251056240441273	0.166666666666667	0.777777777777778	13.6666666666667	17	5.08155165113902	0.346891951452193	0.0555555555555556	0.00980392181211048	0.803921593560113	0.0457516345712874	-2.21172751377725	0.0032679738683833	0.333333343267441	0.00340090156928772	0.00113363383249826	0.115630653930126	0.166666666666667	0.833333333333333	13.6666666666667	18	5.08155165113902	0.346790799665849	0.0555555555555556	0.00925925953520669	0.759259276919895	0.0462962951925066	-2.21172751377725	0.00308641977608204	0.333333343267441	0.00321102601852797	0.00107034198225198	0.115596936667007	0.444444444444444	2.05555555555556	13.6666666666667	45	5.65009785500165	0.653619483758783	0.222222222222222	0.00987654344903098	0.303703705469767	0.0456790129343669	-1.6503313508485	0.00493827172451549	0.5	0.00645550123047682	0.00322775061523841	0.326809741879392	0.0555555555555556	0.222222222222222	3.25466346740723	0	0.0555555555555556	0.102084599435329	0	0.0555555555555556	0.102084599435329	0.0555555555555556	0.222222222222222	3.25466346740723	4	14.4043226242065	14.4043226242065	6.93097448348999	6.82918214797974	0	0	0	0	0	0	0	0	0.2383520378418	2354181	_.dummy._	3768875	376887504	2900727
88696	-1	32655	933.480748165	933.480748165	8	0	5.16805383262589	0.878521994628905	0.75	0.5	41.375	10	5.95772239934394	0.278078045361537	0.375	0.0750000029802322	4.13749980926514	0.0500000007450581	-1.17910694634258	0.0375000014901161	0.5	0.0208558542308524	0.0104279271154262	0.139039022680768	0.375	0.625	38.5	8	4.84094273272831	0.583145427836185	0.125	0.046875	4.8125	0.078125	-2.06664240884217	0.015625	0.333333343267441	0.0273349419298212	0.00911164730994039	0.194381815071758	0.375	0.625	38.5	8	4.84094273272831	0.583145427836185	0.125	0.046875	4.8125	0.078125	-2.06664240884217	0.015625	0.333333343267441	0.0273349419298212	0.00911164730994039	0.194381815071758	0.625	0.625	38.5	10	5.19494729312469	0.726909650033823	0.375	0.0625	3.84999990463257	0.0625	-1.71730435831876	0.0375000014901161	0.600000023841858	0.0454318531271139	0.0272591129594481	0.43614580735117	0.25	0.375	0.897283852100372	0.125	0.125	0.353541702032089	0.125	0.125	0.353541702032089	0.25	0.375	0.829772293567657	2	15.7674026489258	13.0103673934937	8.35085010528564	8.35085010528564	0	0	0	0	0	0	0	0	0.878521994628905	2794876	_.dummy._	390690	39069002	347018
222292	-1	29258	1007.528761005	1007.528761005	9	0	5.24400543365023	1.92507870849609	0.888888888888889	1.77777777777778	42.8888888888889	24	6.50767145970475	0.398889176621834	0.444444444444444	0.0370370381408268	1.78703710767958	0.0740740762816535	-0.988992558667179	0.0185185190704134	0.5	0.0147736736485059	0.00738683682425293	0.199444588310917	0.222222222222222	2	39.3333333333333	20	4.87873573049114	0.190580501435827	0.111111111111111	0.0111111112766796	1.96666675143772	0.0999999973509047	-2.38939338684268	0.00555555563833978	0.5	0.00211756115861886	0.00105878057930943	0.0952902507179133	0.222222222222222	2.11111111111111	39.3333333333333	21	4.87873573049114	0.190557814851486	0.111111111111111	0.0105820107791159	1.87301593356662	0.100529101159838	-2.38939338684268	0.00529100538955794	0.5	0.0020164848508032	0.0010082424254016	0.095278907425743	0.444444444444444	2.22222222222222	39.3333333333333	24	5.39546659315865	0.474658493991519	0.333333333333333	0.0185185190704134	1.63888888888889	0.0925925903850132	-1.8766947426165	0.0138888888888889	0.75	0.00878997237291563	0.00659247908321554	0.355993870493639	0.444444444444444	0.444444444444444	2.47372174263	0.111111111111111	0.111111111111111	4.06321620941162	0.111111111111111	0.111111111111111	4.06321620941162	0.333333333333333	0.333333333333333	3.13443851470947	2	15.4455642700195	7.37571907043457	4.14261770248413	4.08019971847534	0	0	0	0	0	0	0	0	1.92507870849609	3998885	_.dummy._	590726	59072602	516129
399298	1	62864	2504.378479105	2504.378479105	25	0	5.44571304584596	0.411269339355471	0.28	1.68	2.32	49	5.21117954828069	0.740873265286161	0.12	0.00571428596973419	0.0473469400405884	0.0342857146263123	-0.761535227561319	0.00244897961616516	0.428571432828903	0.00423356170517587	0.00181438352484753	0.317517116848318	0.12	0.48	2.32	15	5.01618437652204	0.809726843809952	0.08	0.00800000011920929	0.154666662216187	0.0320000004768372	-0.914647117458533	0.00533333361148834	0.666666686534882	0.00647781484700658	0.00431854339221599	0.539817911961128	0.12	0.76	2.32	22	5.01618437652204	0.792229136337719	0.08	0.00545454561710358	0.105454549789429	0.0345454549789429	-0.914647117458533	0.00363636374473572	0.666666686534882	0.00432124996335265	0.00288083330890177	0.528152773298658	0.28	1.68	2.32	49	5.19967797276526	0.743101836564535	0.12	0.00571428596973419	0.0473469400405884	0.0342857146263123	-0.758094058137082	0.00244897961616516	0.428571432828903	0.00424629639876443	0.00181984125048144	0.318472218834252	0.08	0.12	2.89757704734802	0.04	0.08	4.44596147537231	0.04	0.08	4.44596147537231	0.08	0.12	2.89757704734802	3	18.69482421875	18.69482421875	10.4508066177368	9.76459884643555	0	0	0	0	0	0	0	0	-0.411269339355471	503669	_.dummy._	4244726	424472603	3234948
147184	1	35679	948.56441822	948.56441822	9	0	6.25581575471425	0.334176615478519	1.44444444444444	0.666666666666667	27	19	6.60488126762317	0.348556431445126	0.888888888888889	0.0760233932071262	1.42105261484782	0.0350877179039849	-1.03509264104866	0.0467836260795593	0.615384638309479	0.0264984426426255	0.0163067337563543	0.214496273495301	0.666666666666667	0.888888888888889	25.6666666666667	14	6.10369338075341	0.84783956054885	0.555555555555556	0.0476190480921004	1.83333333333333	0.0634920663303799	-1.19181176899754	0.0396825406286452	0.833333313465118	0.0403733128081609	0.0336444278080524	0.706532950278983	0.777777777777778	0.888888888888889	25.6666666666667	15	6.11721829026073	0.845710302636788	0.555555555555556	0.0518518520726098	1.71111106872559	0.0592592623498705	-1.17916921678303	0.0370370381408268	0.714285731315613	0.0438516455086048	0.0313226047348488	0.604078802000066	1.11111111111111	1	25.6666666666667	19	6.25613438736197	0.781835317262316	0.777777777777778	0.0584795342551337	1.35087723202176	0.0526315801673465	-1.05095660339382	0.0409356719917721	0.699999988079071	0.0457213652177149	0.0320049540990332	0.547284712763418	0.888888888888889	1.11111111111111	2.64614748954773	0.555555555555556	0.555555555555556	3.06025385856628	0.555555555555556	0.555555555555556	4.03872776031494	0.777777777777778	0.777777777777778	3.68284487724304	2	31.6187305450439	23.2275867462158	14.299747467041	16.5846138000488	0	0	0	0	0	0	0	0	-0.334176615478519	1521377	_.dummy._	431725	43172502	381835
443460	-1	20492	2111.14739969	2111.14739969	18	2	5.61177201417729	0.985735844238285	0.333333333333333	1.22222222222222	15.6111111111111	28	6.24895223843239	0.759940676598191	0.277777777777778	0.0119047620230251	0.557539674970839	0.0436507927046882	-1.30893899997761	0.00992063515716129	0.833333313465118	0.00904691290651813	0.00753909419361695	0.633283882066494	0.166666666666667	0.555555555555556	14.3888888888889	13	5.30982498410019	0.695635851288006	0.166666666666667	0.012820512884193	1.10683759053548	0.0427350434992048	-2.00516925937155	0.012820512884193	1	0.00891840839414444	0.00891840839414444	0.695635851288006	0.166666666666667	1	14.3888888888889	21	5.30982498410019	0.687199970823196	0.166666666666667	0.00793650829129749	0.68518516752455	0.0476190480921004	-2.00516925937155	0.00793650829129749	1	0.00545396826621769	0.00545396826621769	0.687199970823196	0.277777777777778	1.27777777777778	14.3888888888889	28	5.70282479850111	0.436289798804008	0.222222222222222	0.00992063515716129	0.513888888888889	0.0456349220540788	-1.61843992730988	0.00793650829129749	0.800000011920929	0.00432827191672586	0.00346261760561652	0.349031844244186	0.222222222222222	0.277777777777778	1.24174726009369	0.166666666666667	0.166666666666667	0.933493852615356	0.166666666666667	0.166666666666667	0.933493852615356	0.222222222222222	0.222222222222222	0.933493852615356	3	11.8041257858276	9.75346374511719	7.28030490875244	6.42404222488403	0	0	0	0	0	0	0	0	-0.985735844238285	2636066	_.dummy._	3406008	340600803	2677128
343530	1	56859	3370.817211045	3370.817211045	28	2	5.8716806355027	2.44000854248047	0.321428571428571	2.03571428571429	13.1785714285714	66	6.66200741206965	0.375286004801405	0.142857142857143	0.00487013001527105	0.199675321578979	0.030844156231199	-1.37121773876497	0.00216450222900936	0.444444447755814	0.00182769163629448	0.000812307393908657	0.166793781154446	0.142857142857143	0.642857142857143	12.3571428571429	22	6.24028928018566	0.232196118218289	0	0.00649350668702807	0.561688320977347	0.0292207790272576	-1.66254666485108	0	0	0.00150776704635242	0	0	0.142857142857143	1.28571428571429	12.3571428571429	40	6.24028928018566	0.213932758120893	0	0.003571428624647	0.308928557804653	0.0321428562913622	-1.66254666485108	0	0	0.000764045576102641	0	0	0.25	2.10714285714286	12.3571428571429	66	6.34605493053968	0.264614563522023	0.107142857142857	0.00378787890076637	0.187229428972517	0.031926406281335	-1.55937783845935	0.00162337667175702	0.428571432828903	0.00100232792200057	0.000429569109428818	0.113406242636028	0.142857142857143	0.142857142857143	1.55000078678131	0	0	0.61764395236969	0	0	0.61764395236969	0	0.107142857142857	0.991870105266571	4	15.0152158737183	11.3243541717529	8.66689014434814	7.33421230316162	0	0	0	0	0	0	0	0	-2.44000854248047	1515917	_.dummy._	5704371	570437104	4085808
14727	-1	24097	1240.55465821	1240.55465821	9	1	6.28409771240203	0.105360270019531	0.888888888888889	1.66666666666667	26.5555555555556	23	6.97881633152152	0.459197355167987	0.666666666666667	0.0386473437150319	1.1545893351237	0.0724637707074483	-0.9235695359508	0.0289855069584317	0.75	0.0177467580182108	0.0133100681335151	0.34439801637599	0.444444444444444	0.777777777777778	24	11	6.04389965504773	0.472263433752438	0.333333333333333	0.0404040416081746	2.18181822035048	0.0707070695029365	-1.54334935079627	0.030303031206131	0.75	0.0190813514273529	0.0143110135705147	0.354197575314329	0.444444444444444	1.11111111111111	24	14	6.04389965504773	0.47172538929691	0.333333333333333	0.03174603316519	1.71428574456109	0.0793650812572903	-1.54334935079627	0.0238095240460502	0.75	0.0149754098534818	0.0112315569995972	0.353794041972682	0.777777777777778	1.77777777777778	24	23	6.37184058821098	0.437667487677684	0.555555555555556	0.0338164236810472	1.04347822401259	0.0772946874300639	-1.22920483437383	0.0241545885801315	0.714285731315613	0.0148003491947281	0.0105716780997543	0.312619641508922	0.666666666666667	0.666666666666667	0.396249204874039	0	0.333333333333333	0.380610287189484	0	0.333333333333333	0.380610287189484	0.222222222222222	0.555555555555556	0.424410998821259	3	16.7753734588623	14.4844903945923	9.81686782836914	9.2411584854126	0	0	0	0	0	0	0	0	-0.105360270019531	2578256	_.dummy._	1228000	122800003	1007646
217443	1	36830	985.563038025	985.563038025	9	0	6.48290300065836	0.0853391748046874	2.22222222222222	0.444444444444444	27.3333333333333	24	6.54562390595373	0.871382952513542	2.11111111111111	0.0925925903850132	1.13888888888889	0.0185185190704134	-0.515092722013153	0.0879629651705424	0.949999988079071	0.0806836047905698	0.0766494283021531	0.827813794500171	1.55555555555556	0.333333333333333	24.7777777777778	17	6.33629434023182	0.931971400396092	1.33333333333333	0.0915032691425747	1.45751635233561	0.019607843624221	-0.582196715275336	0.0784313744968838	0.857142865657806	0.0852784298836258	0.0730957979248511	0.798832636846625	1.66666666666667	0.444444444444444	24.7777777777778	19	6.35765508459884	0.925884605077457	1.44444444444444	0.0877193013827006	1.3040935728285	0.0233918130397797	-0.566528280603836	0.0760233932071262	0.866666674613953	0.0812179507183921	0.0703888893962282	0.802433331758732	2.11111111111111	0.555555555555556	24.7777777777778	24	6.48049747611261	0.90857937240848	1.88888888888889	0.0879629651705424	1.03240744272868	0.0231481475962533	-0.480592524047369	0.0787037014961243	0.89473682641983	0.0799213356898404	0.0715085597115729	0.812939424219284	1.66666666666667	2.22222222222222	1.51340532302856	1.22222222222222	1.55555555555556	1.51340532302856	1.33333333333333	1.55555555555556	1.55000078678131	1.66666666666667	2	1.47680974006653	2	49.8910598754883	46.6980247497559	35.6549453735352	37.4533424377441	0	0	0	0	0	0	0	0	0.0853391748046874	75145	_.dummy._	529093	52909302	464032
316466	-1	40634	2578.357743665	2578.357743665	22	2	5.93528093062397	0.379771857421872	0.454545454545455	3.95454545454545	15.8181818181818	97	6.3897499949947	0.551626869916763	0.181818181818182	0.0046860355545174	0.163074038245461	0.0407685095613653	-1.23996685876123	0.00187441418794068	0.400000005960464	0.0025849431252571	0.00103397723142129	0.220650751254658	0.181818181818182	0.818181818181818	14	22	5.74188316461629	0.41640483744197	0.0909090909090909	0.00826446305621754	0.636363636363636	0.0371900823983279	-1.73964151661846	0.00413223152810877	0.5	0.00344136239546944	0.00172068119773472	0.208202418720985	0.181818181818182	2.04545454545455	14	49	5.74188316461629	0.394759942026658	0.0909090909090909	0.00371057506312023	0.285714279521595	0.041743969375437	-1.73964151661846	0.00185528753156012	0.5	0.00146478639680291	0.000732393198401453	0.197379971013329	0.318181818181818	4.09090909090909	14	97	5.95520033844952	0.466257682615609	0.136363636363636	0.00328022478656335	0.144329894672741	0.0421743203293193	-1.53131205417477	0.00140581068328836	0.428571432828903	0.00152943000744131	0.000655470031386295	0.199824723106055	0.181818181818182	0.181818181818182	2.4761688709259	0.0454545454545455	0.0909090909090909	10.1251583099365	0.0454545454545455	0.0909090909090909	10.1251583099365	0.0909090909090909	0.136363636363636	8.66811847686768	4	15.3433265686035	10.200231552124	8.81340026855469	7.03539657592773	0	0	0	0	0	0	0	0	-0.379771857421872	2579903	_.dummy._	4390278	439027804	3326932
216317	-1	21001	982.53484938	982.53484938	8	0	6.47853236096013	2.00465515307617	0.75	2.875	19.875	29	6.5614953808081	0.442881011746462	0.375	0.0258620698004961	0.685344815254211	0.099137932062149	-1.92739338331234	0.0129310349002481	0.5	0.0114538196391013	0.00572690981955066	0.221440505873231	0.25	1.75	18	16	5.81475532179363	0.379747776427729	0.125	0.015625	1.125	0.109375	-2.38282395114904	0.0078125	0.5	0.00593355900668327	0.00296677950334163	0.189873888213865	0.25	2	18	18	5.81475532179363	0.378568636994024	0.125	0.0138888889923692	1	0.111111111938953	-2.38282395114904	0.00694444449618459	0.5	0.0052578977752025	0.00262894888760125	0.189284318497012	0.625	3	18	29	6.48089640708498	0.412728199801308	0.375	0.0215517245233059	0.620689630508423	0.103448279201984	-1.7231741659381	0.0129310349002481	0.600000023841858	0.00889500446511775	0.00533700275594727	0.247636929720992	0.375	0.5	6.47118711471558	0.125	0.125	11.671124458313	0.125	0.125	11.671124458313	0.375	0.375	9.5261697769165	2	13.3443870544434	11.0741682052612	5.59152984619141	5.43873357772827	0	0	0	0	0	0	0	0	-2.00465515307617	2906663	_.dummy._	521115	52111502	457036
162518	1	15455	1020.50625141	1020.50625141	9	0	6.42411168878768	0.935406636962888	2.55555555555556	0.666666666666667	48.4444444444444	29	6.5322866238225	0.649823386813865	2.11111111111111	0.0881226062774658	1.67049810621474	0.0229885064893299	-0.946402122386568	0.0727969341807895	0.826086938381195	0.0572641304660876	0.0473051503190266	0.536810612101565	1.44444444444444	0.666666666666667	45	19	6.32237416548216	0.877398559552221	1.11111111111111	0.0760233932071262	2.36842113071018	0.0350877179039849	-1.06043572211489	0.0584795342551337	0.769230782985687	0.0667028156922046	0.0513098591187391	0.674921980954869	1.77777777777778	0.666666666666667	45	22	6.33500662189927	0.874774172862804	1.22222222222222	0.0808080832163493	2.04545444912381	0.030303031206131	-1.04891714041281	0.0555555555555556	0.6875	0.0706888241562106	0.0485985651590447	0.601407243843178	2.33333333333333	0.888888888888889	45	29	6.39461070330666	0.874587446575555	1.66666666666667	0.0804597669177585	1.55172411600749	0.0306513408819834	-0.994984122044972	0.0574712620841132	0.714285731315613	0.0703691021006667	0.0502636443576191	0.624705333876675	2	2.22222222222222	1.07039260864258	0.777777777777778	1.22222222222222	1.0076493024826	0.888888888888889	1.33333333333333	1.23435664176941	1.22222222222222	1.77777777777778	1.4071044921875	2	50.6755905151367	44.9823341369629	28.3446617126465	34.9838409423828	0	0	0	0	0	0	0	0	0.935406636962888	1204579	_.dummy._	626048	62604802	546119
279998	-1	27381	2017.928455575	2017.928455575	17	1	5.29034341219026	2.37678939794922	0.588235294117647	1.76470588235294	23.4705882352941	40	5.72528187750461	0.402473377600978	0.235294117647059	0.0147058823529412	0.586764728321749	0.0441176470588235	-1.66648055235164	0.00588235302883036	0.400000005960464	0.00591872614119086	0.0023674904917547	0.16098935343932	0.176470588235294	0.882352941176471	21.5882352941176	18	4.64924511949078	0.155656094010447	0.0588235294117647	0.00980392186080708	1.19934643016142	0.0490196066744187	-2.55137458494161	0.00326797388055745	0.333333343267441	0.00152604018283686	0.000508680049575736	0.0518853662164534	0.235294117647059	1.64705882352941	21.5882352941176	32	4.813087457125	0.0791816435273179	0.0588235294117647	0.00735294117647059	0.674632352941177	0.0514705882352941	-2.38809106789734	0.00183823529411765	0.25	0.000582217967112632	0.000145554491778158	0.0197954108818295	0.529411764705882	1.82352941176471	21.5882352941176	40	5.32354113603649	0.4481978055279	0.235294117647059	0.0132352937670315	0.539705893572639	0.0455882338916554	-1.88159855710206	0.00588235302883036	0.444444447755814	0.00593202962190062	0.00263645771886217	0.199199026163215	0.235294117647059	0.235294117647059	2.23580360412598	0.0588235294117647	0.176470588235294	1.92479395866394	0.0588235294117647	0.0588235294117647	2.07519507408142	0.235294117647059	0.235294117647059	2.22585415840149	3	16.879825592041	14.9372482299805	6.00763559341431	6.63427543640137	0	0	0	0	0	0	0	0	2.37678939794922	2637691	_.dummy._	3194243	319424303	2503930
355718	-1	12968	2325.11065376	2325.11065376	20	1	5.19625107832133	0.585580376831054	0.35	1.55	9.6	38	5.5834460770568	0.641520456555186	0.25	0.00921052619814873	0.252631568908691	0.0407894730567932	-1.60158475209266	0.00657894760370255	0.714285731315613	0.00590874097174987	0.0042205294703799	0.458228908464447	0.25	0.3	8.9	11	5.03277144713543	0.45581407209533	0.15	0.0227272734045982	0.809090900421143	0.0272727280855179	-1.86516376045813	0.0136363640427589	0.600000023841858	0.0103594110381738	0.00621564662290428	0.273488454124652	0.25	0.45	8.9	14	5.03277144713543	0.45532757085252	0.15	0.0178571432828903	0.635714292526245	0.0321428567171097	-1.86516376045813	0.0107142858207226	0.600000023841858	0.00813084967336385	0.00487850973616921	0.273196553367367	0.3	1.6	8.9	38	5.28013941558411	0.677724775900758	0.2	0.00789473652839661	0.234210515022278	0.0421052634716034	-1.62231901547277	0.00526315793395042	0.666666686534882	0.00535045854450312	0.00356697253131685	0.451816530732354	0.25	0.25	2.67644762992859	0.05	0.15	2.67644762992859	0.05	0.15	2.67644762992859	0.1	0.2	3.44079685211182	4	14.9391889572144	12.7026672363281	14.070728302002	13.3386154174805	0	0	0	0	0	0	0	0	0.585580376831054	3485042	_.dummy._	3873092	387309204	2970749
378282	-1	45435	2024.049993815	2024.049993815	18	1	5.43767291960296	1.5865047265625	0.5	1.55555555555556	22.7222222222222	37	5.86094054638144	0.459387722089876	0.277777777777778	0.0135135137372547	0.614114125569661	0.0420420434739855	-1.68300261695312	0.00750750717189577	0.555555582046509	0.00620794229318768	0.00344885661827061	0.255215413330661	0.111111111111111	0.888888888888889	20.7222222222222	18	4.67330535867365	0.201345859594619	0	0.00617283955216408	1.15123452080621	0.0493827164173126	-2.53845561148843	0	0	0.00124287568577014	0	0	0.166666666666667	1.38888888888889	20.7222222222222	28	4.87865219711128	0.15678160803902	0	0.00595238101151254	0.740079349941678	0.0496031741301219	-2.33386796672283	0	0	0.000933223866645866	0	0	0.333333333333333	1.72222222222222	20.7222222222222	37	5.45591119044839	0.564672220315666	0.166666666666667	0.00900900860627492	0.560060077243381	0.0465465452935961	-1.7621662725345	0.00450450430313746	0.5	0.0050871368925482	0.0025435684462741	0.282336110157833	0.222222222222222	0.277777777777778	1.19542682170868	0	0.0555555555555556	5.42667531967163	0	0.0555555555555556	2.7139036655426	0.166666666666667	0.222222222222222	1.80323970317841	3	15.677942276001	9.9606990814209	4.32644987106323	5.38111972808838	0	0	0	0	0	0	0	0	1.5865047265625	2836840	_.dummy._	3209245	320924503	2540186
44379	1	14128	971.485850305	971.485850305	8	0	5.38676469954458	0.662037006347656	1.125	1.5	33	21	5.66864346966362	0.261775919502162	0.75	0.0535714291036129	1.57142853736877	0.0714285746216774	-1.47827155720608	0.0357142873108387	0.666666686534882	0.0140237101126431	0.00934914040015918	0.174517284869128	0.625	1	30.5	13	5.50763006754201	0.275231918324119	0.625	0.0480769239366055	2.3461537361145	0.0769230797886848	-1.45632680180376	0.0480769239366055	1	0.0132323040021947	0.0132323040021947	0.275231918324119	0.75	1.25	30.5	16	5.53169034462855	0.274745841300131	0.5	0.046875	1.90625	0.078125	-1.43313072862473	0.03125	0.666666686534882	0.0128787113109437	0.0085858075406291	0.183163899658797	1.125	1.5	30.5	21	5.60640313303848	0.294898960926626	0.75	0.0535714291036129	1.45238089561462	0.0714285746216774	-1.3614147351631	0.0357142873108387	0.666666686534882	0.0157981587780098	0.0105321062182013	0.196599313143533	0.75	0.75	4.45856237411499	0.5	0.625	6.20016241073608	0.5	0.625	5.32936239242554	0.75	0.75	4.45856237411499	2	19.3836288452148	19.3836288452148	11.6394309997559	13.3485994338989	0	0	0	0	0	0	0	0	-0.662037006347656	1535624	_.dummy._	489403	48940302	430399
